LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
банить,и,изучить,и,3,7,35.3
банить,и,производиться,и,6,6,35.3
банить,и,подвести,ти,4,10,35.3
банить,и,достигать,а,5,6,35.2
банить,и,допускать,а,4,7,35.1
банить,и,посылать,а,3,6,35.1
банить,и,утратить,и,4,4,35.1
банить,и,класть,ть,4,7,35
банить,и,захотеться,е,5,4,35
банить,и,подобрать,а,4,5,34.9
банить,и,возразить,и,5,4,34.9
банить,и,грозить,и,3,7,34.9
банить,и,образовывать,а,7,8,34.8
банить,и,предполагаться,а,9,11,34.8
банить,и,устанавливать,а,8,7,34.8
банить,и,проявлять,я,4,8,34.8
банить,и,водить,и,2,3,34.7
банить,и,помолчать,а,3,7,34.6
банить,и,сдавать,а,3,6,34.4
банить,и,постоять,я,3,4,34.4
банить,и,демонстрировать,а,10,11,34.3
банить,и,спускаться,а,5,5,34.3
банить,и,посидеть,е,3,9,34.3
банить,и,распространить,и,8,8,34.3
банить,и,догадываться,а,7,9,34.2
банить,и,изображать,а,5,6,34.2
банить,и,бродить,и,2,3,34.1
банить,и,опираться,а,4,7,34
банить,и,посоветовать,а,7,10,34
банить,и,разглядывать,а,8,9,34
банить,и,одеть,ть,2,6,33.9
банить,и,задержать,а,5,6,33.9
банить,и,нарисовать,а,6,4,33.9
банить,и,располагаться,а,8,10,33.9
банить,и,беседовать,а,5,7,33.8
банить,и,заболеть,е,3,5,33.8
банить,и,превратить,и,5,6,33.8
банить,и,покачать,а,3,6,33.7
банить,и,налить,и,2,2,33.7
банить,и,отдохнуть,у,3,6,33.7
банить,и,течь,чь,4,5,33.7
банить,и,доверять,я,4,5,33.7
банить,и,гнать,а,2,3,33.6
банить,и,обусловить,и,5,6,33.6
банить,и,связывать,а,5,7,33.5
банить,и,удивить,и,3,4,33.5
банить,и,биться,и,2,4,33.4
банить,и,браться,а,3,5,33.3
банить,и,присесть,е,3,6,33.3
банить,и,тратить,и,3,3,33.3
банить,и,разрушить,и,5,5,33.2
банить,и,волновать,а,4,6,33.1
банить,и,плавать,а,2,5,33.1
банить,и,развивать,а,5,4,33.1
банить,и,спасать,а,2,5,33.1
банить,и,окружить,и,4,4,33.1
банить,и,обязать,а,2,6,33
банить,и,видеться,е,4,8,33
банить,и,возглавлять,я,7,4,33
банить,и,доказывать,а,6,6,32.9
банить,и,гордиться,и,5,7,32.9
банить,и,сообразить,и,4,9,32.9
банить,и,проявляться,я,6,5,32.9
банить,и,заказать,а,4,5,32.8
банить,и,трогать,а,3,5,32.8
банить,и,завершить,и,5,5,32.7
банить,и,попасться,а,3,4,32.6
банить,и,поцеловать,а,5,7,32.6
банить,и,пугать,а,1,8,32.6
банить,и,отменить,и,3,4,32.6
банить,и,избежать,а,3,5,32.5
банить,и,советовать,а,6,6,32.5
банить,и,подхватить,и,5,7,32.5
банить,и,потрясти,ти,4,10,32.5
банить,и,предоставлять,я,8,8,32.5
банить,и,выбросить,и,4,5,32.4
банить,и,доложить,и,4,5,32.4
банить,и,скрыть,ы,3,7,32.4
банить,и,объясняться,я,5,4,32.4
банить,и,отказать,а,4,6,32.3
банить,и,разбираться,а,6,5,32.3
банить,и,обидеться,е,4,5,32.3
банить,и,повесить,и,3,5,32.3
банить,и,посетить,и,3,7,32.3
банить,и,замолчать,а,4,6,32.2
банить,и,окружать,а,4,6,32.2
банить,и,успевать,а,3,6,32.2
банить,и,двинуться,у,4,6,32.2
банить,и,обрести,ти,5,5,32.1
банить,и,подчеркивать,а,7,9,32.1
банить,и,переводить,и,5,7,32
банить,и,храниться,и,4,5,32
банить,и,полезть,ть,2,4,32
банить,и,издать,ть,3,7,31.8
банить,и,вырваться,а,5,10,31.8
банить,и,заинтересовать,а,8,4,31.8
банить,и,помешать,а,2,6,31.8
банить,и,ценить,и,1,2,31.8
банить,и,сравнить,и,3,3,31.7
банить,и,тащить,и,2,2,31.6
банить,и,совпадать,а,4,6,31.5
банить,и,пообещать,а,3,6,31.4
банить,и,благодарить,и,6,7,31.4
банить,и,направиться,и,6,6,31.4
банить,и,развернуть,у,5,6,31.4
банить,и,прозвучать,а,5,8,31.3
банить,и,соглашаться,а,7,8,31.3
банить,и,доставать,а,5,6,31.2
банить,и,зарегистрировать,а,12,12,31.2
банить,и,оглядываться,а,8,3,31.2
банить,и,опасаться,а,4,3,31.2
банить,и,сменить,и,2,10,31.2
банить,и,обмануть,у,2,6,31.2
банить,и,обнять,я,2,3,31.2
банить,и,рассуждать,а,5,7,31.1
банить,и,украсть,а,4,5,31.1
банить,и,ошибиться,и,5,5,31
банить,и,повысить,и,3,6,31
банить,и,поручить,и,3,5,31
банить,и,заявлять,я,4,5,31
банить,и,заполнить,и,3,4,30.9
банить,и,опуститься,и,5,7,30.9
банить,и,развести,ти,5,6,30.9
банить,и,заплакать,а,4,6,30.8
банить,и,засыпать,а,4,5,30.8
банить,и,преодолеть,е,4,5,30.8
банить,и,заслужить,и,5,8,30.8
банить,и,трудиться,и,5,6,30.8
банить,и,пожалеть,е,3,5,30.7
банить,и,лечить,и,2,3,30.6
банить,и,зарабатывать,а,7,5,30.5
банить,и,предусматривать,а,9,8,30.5
банить,и,охватить,и,4,4,30.5
банить,и,валяться,я,4,11,30.5
банить,и,обойти,ти,4,7,30.4
банить,и,выражаться,а,6,5,30.4
банить,и,сломать,а,2,4,30.4
банить,и,обидеть,е,2,5,30.4
банить,и,доходить,и,4,5,30.4
банить,и,даваться,а,4,5,30.3
банить,и,прощать,а,2,5,30.3
банить,и,вытянуть,у,3,8,30.3
банить,и,отвернуться,у,6,5,30.3
банить,и,рухнуть,у,2,4,30.3
банить,и,свернуть,у,3,5,30.3
банить,и,стесняться,я,5,7,30.3
банить,и,возражать,а,5,6,30.2
банить,и,пробормотать,а,6,8,30.2
банить,и,осветить,и,4,5,30.2
банить,и,приступить,и,5,7,30.2
банить,и,выделяться,я,6,9,30.2
банить,и,проиграть,а,3,5,30.1
банить,и,длиться,и,4,5,30.1
банить,и,изложить,и,4,5,30.1
банить,и,обозначить,и,4,5,30.1
банить,и,полюбить,и,3,6,30.1
банить,и,распахнуть,у,4,6,30.1
банить,и,провожать,а,4,7,30
банить,и,реагировать,а,6,7,30
банить,и,рисковать,а,5,7,30
банить,и,устроиться,и,6,7,30
банить,и,увеличиться,и,7,8,29.9
банить,и,кончить,и,2,3,29.8
банить,и,столкнуться,у,6,8,29.8
банить,и,свести,ти,5,3,29.7
банить,и,заснуть,у,2,5,29.7
банить,и,сбить,ть,3,9,29.6
банить,и,отправляться,я,7,3,29.6
банить,и,кончаться,а,4,6,29.5
банить,и,нарушать,а,4,5,29.5
банить,и,выпасть,а,3,5,29.4
банить,и,добиваться,а,5,7,29.4
банить,и,предупреждать,а,8,11,29.4
банить,и,прервать,а,3,6,29.4
банить,и,счесть,ть,3,4,29.4
банить,и,призывать,а,4,2,29.3
банить,и,полететь,е,3,6,29.3
банить,и,варить,и,2,7,29.3
банить,и,выбраться,а,5,7,29.2
банить,и,выделять,я,4,6,29.2
банить,и,расстрелять,я,6,8,29.2
банить,и,разглядеть,е,6,7,29.1
банить,и,успокоить,и,3,6,29.1
банить,и,переставать,а,6,5,29
банить,и,кинуться,у,3,8,29
банить,и,формироваться,а,8,10,28.9
банить,и,мыть,ть,2,8,28.8
банить,и,заглядывать,а,7,9,28.8
банить,и,задумываться,а,7,7,28.8
банить,и,командовать,а,6,4,28.8
банить,и,отобрать,а,4,6,28.8
банить,и,хохотать,а,4,6,28.8
банить,и,скрыться,ы,5,6,28.7
банить,и,видать,а,2,4,28.6
банить,и,записывать,а,5,3,28.6
банить,и,выжить,и,2,4,28.6
банить,и,выносить,и,3,6,28.6
банить,и,перебить,и,3,5,28.6
банить,и,тронуть,у,2,4,28.6
банить,и,прятаться,а,4,7,28.4
банить,и,размышлять,я,5,7,28.4
банить,и,располагать,а,6,8,28.3
банить,и,ломать,а,1,4,28.2
банить,и,рваться,а,4,6,28.2
банить,и,заканчиваться,а,8,8,28.1
банить,и,шептать,а,3,8,28.1
банить,и,беспокоиться,и,6,5,28.1
банить,и,оформить,и,3,5,28.1
банить,и,миновать,а,3,5,28
банить,и,сформулировать,а,9,6,28
банить,и,разделять,я,5,11,28
банить,и,покидать,а,3,4,27.9
банить,и,наполнить,и,3,8,27.9
банить,и,поздравлять,я,6,5,27.9
банить,и,потребоваться,а,8,5,27.8
банить,и,блестеть,е,3,4,27.8
банить,и,вносить,и,3,6,27.8
банить,и,коснуться,у,4,10,27.8
банить,и,прошептать,а,5,4,27.7
банить,и,вложить,и,3,5,27.7
банить,и,творить,и,3,8,27.7
банить,и,понести,ти,2,8,27.7
банить,и,рассмеяться,я,5,4,27.7
банить,и,планироваться,а,7,8,27.6
банить,и,уступать,а,4,6,27.6
банить,и,оторвать,а,4,4,27.5
банить,и,убежать,а,2,6,27.5
банить,и,обсудить,и,3,4,27.5
