LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
банить,и,раскрыть,OTHER,4,5,40.8
банить,и,арестовать,OTHER,6,8,40.7
банить,и,целовать,OTHER,4,6,40.7
банить,и,орать,OTHER,2,4,40.6
банить,и,отвести,OTHER,5,6,40.6
банить,и,тянуться,OTHER,3,5,40.6
банить,и,достаться,OTHER,5,7,40.5
банить,и,полагаться,OTHER,5,7,40.5
банить,и,открываться,OTHER,7,9,40.4
банить,и,сохранять,OTHER,4,5,40.4
банить,и,воспользоваться,OTHER,9,13,40.3
банить,и,махнуть,OTHER,2,3,40.2
банить,и,приобретать,OTHER,5,8,40.1
банить,и,сложить,SAME,3,4,40.1
банить,и,выражать,OTHER,4,5,40
банить,и,вскочить,SAME,4,5,40
банить,и,понадобиться,SAME,5,8,40
банить,и,сделаться,OTHER,5,7,39.9
банить,и,поглядеть,OTHER,4,7,39.9
банить,и,поинтересоваться,OTHER,9,13,39.8
банить,и,признаваться,OTHER,6,9,39.7
банить,и,высказать,OTHER,5,6,39.6
банить,и,ложиться,SAME,4,5,39.5
банить,и,проявить,SAME,3,5,39.5
банить,и,спуститься,SAME,5,7,39.5
банить,и,довести,OTHER,4,4,39.4
банить,и,влиять,OTHER,3,6,39.4
банить,и,содержаться,OTHER,7,9,39.3
банить,и,подтверждать,OTHER,6,10,39.2
банить,и,защитить,SAME,4,4,39.1
банить,и,исполнить,SAME,3,5,39.1
банить,и,заплатить,SAME,4,5,38.9
банить,и,управлять,OTHER,4,6,38.9
банить,и,спрятать,OTHER,3,6,38.8
банить,и,привлекать,OTHER,5,8,38.7
банить,и,исследовать,OTHER,6,9,38.6
банить,и,прыгать,OTHER,2,4,38.5
банить,и,приготовить,SAME,6,8,38.5
банить,и,нанести,OTHER,3,5,38.5
банить,и,вынудить,SAME,3,4,38.3
банить,и,пояснить,SAME,2,4,38.3
банить,и,контролировать,OTHER,9,10,38.2
банить,и,руководить,SAME,6,8,38.2
банить,и,строиться,SAME,5,7,38.2
банить,и,применяться,OTHER,5,6,38.2
банить,и,рассчитать,OTHER,4,6,38.1
банить,и,шутить,SAME,2,3,38.1
банить,и,молиться,SAME,4,5,38
банить,и,восстановить,SAME,6,7,37.8
банить,и,вынуть,OTHER,1,3,37.8
банить,и,рисовать,OTHER,4,6,37.5
банить,и,рекомендовать,OTHER,8,10,37.4
банить,и,приниматься,OTHER,5,7,37.3
банить,и,настаивать,OTHER,5,6,37.2
банить,и,придавать,OTHER,4,6,37.1
банить,и,оказать,OTHER,3,4,37
банить,и,замереть,OTHER,3,5,37
банить,и,доставить,SAME,5,5,37
банить,и,глянуть,OTHER,2,4,37
банить,и,планировать,OTHER,5,6,36.8
банить,и,отозваться,OTHER,6,8,36.7
банить,и,осуществить,SAME,7,8,36.7
банить,и,разбить,SAME,3,3,36.7
банить,и,разойтись,OTHER,5,6,36.7
банить,и,перенести,OTHER,4,7,36.6
банить,и,испытать,OTHER,3,6,36.5
банить,и,закрывать,OTHER,5,6,36.4
банить,и,оценивать,OTHER,4,4,36.4
банить,и,окончить,SAME,3,5,36.4
банить,и,нарушить,SAME,4,4,35.9
банить,и,ощутить,SAME,3,4,35.9
банить,и,сопровождать,OTHER,7,3,35.8
банить,и,научить,SAME,2,10,35.8
банить,и,пробовать,OTHER,4,6,35.7
банить,и,стучать,OTHER,3,5,35.7
банить,и,напечатать,OTHER,5,5,35.5
банить,и,пускать,OTHER,2,7,35.5
банить,и,выставить,SAME,5,6,35.5
банить,и,прикрыть,OTHER,3,5,35.5
банить,и,сиять,OTHER,3,4,35.5
банить,и,проживать,OTHER,4,5,35.4
банить,и,делиться,SAME,4,6,35.4
банить,и,призвать,OTHER,3,5,35.3
банить,и,изобразить,SAME,5,4,35.3
банить,и,изучить,SAME,3,7,35.3
банить,и,производиться,SAME,6,6,35.3
банить,и,подвести,OTHER,4,10,35.3
банить,и,достигать,OTHER,5,6,35.2
банить,и,допускать,OTHER,4,7,35.1
банить,и,посылать,OTHER,3,6,35.1
банить,и,утратить,SAME,4,4,35.1
банить,и,захотеться,OTHER,5,7,35
банить,и,класть,OTHER,4,4,35
банить,и,подобрать,OTHER,4,5,34.9
банить,и,возразить,SAME,5,4,34.9
банить,и,грозить,SAME,3,7,34.9
банить,и,образовывать,OTHER,7,8,34.8
банить,и,предполагаться,OTHER,9,11,34.8
банить,и,устанавливать,OTHER,8,7,34.8
банить,и,проявлять,OTHER,4,8,34.8
банить,и,водить,SAME,2,3,34.7
банить,и,помолчать,OTHER,3,7,34.6
банить,и,сдавать,OTHER,3,6,34.4
банить,и,постоять,OTHER,3,4,34.4
банить,и,демонстрировать,OTHER,10,11,34.3
банить,и,спускаться,OTHER,5,5,34.3
банить,и,посидеть,OTHER,3,9,34.3
банить,и,распространить,SAME,8,8,34.3
банить,и,догадываться,OTHER,7,9,34.2
банить,и,изображать,OTHER,5,6,34.2
банить,и,бродить,SAME,2,3,34.1
банить,и,опираться,OTHER,4,7,34
банить,и,посоветовать,OTHER,7,10,34
банить,и,разглядывать,OTHER,8,9,34
банить,и,задержать,OTHER,5,6,33.9
банить,и,нарисовать,OTHER,6,6,33.9
банить,и,располагаться,OTHER,8,4,33.9
банить,и,одеть,OTHER,2,10,33.9
банить,и,беседовать,OTHER,5,7,33.8
банить,и,заболеть,OTHER,3,5,33.8
банить,и,превратить,SAME,5,6,33.8
банить,и,покачать,OTHER,3,6,33.7
банить,и,налить,SAME,2,2,33.7
банить,и,отдохнуть,OTHER,3,6,33.7
банить,и,течь,OTHER,4,5,33.7
банить,и,доверять,OTHER,4,5,33.7
банить,и,гнать,OTHER,2,3,33.6
банить,и,обусловить,SAME,5,6,33.6
банить,и,связывать,OTHER,5,7,33.5
банить,и,удивить,SAME,3,4,33.5
банить,и,биться,SAME,2,4,33.4
банить,и,браться,OTHER,3,5,33.3
банить,и,присесть,OTHER,3,6,33.3
банить,и,тратить,SAME,3,3,33.3
банить,и,разрушить,SAME,5,5,33.2
банить,и,волновать,OTHER,4,6,33.1
банить,и,плавать,OTHER,2,5,33.1
банить,и,развивать,OTHER,5,4,33.1
банить,и,спасать,OTHER,2,5,33.1
банить,и,окружить,SAME,4,4,33.1
банить,и,обязать,OTHER,2,6,33
банить,и,видеться,OTHER,4,8,33
банить,и,возглавлять,OTHER,7,4,33
банить,и,доказывать,OTHER,6,6,32.9
банить,и,гордиться,SAME,5,7,32.9
банить,и,сообразить,SAME,4,9,32.9
банить,и,проявляться,OTHER,6,5,32.9
банить,и,заказать,OTHER,4,5,32.8
банить,и,трогать,OTHER,3,5,32.8
банить,и,завершить,SAME,5,5,32.7
банить,и,попасться,OTHER,3,4,32.6
банить,и,поцеловать,OTHER,5,7,32.6
банить,и,пугать,OTHER,1,8,32.6
банить,и,отменить,SAME,3,4,32.6
банить,и,избежать,OTHER,3,5,32.5
банить,и,советовать,OTHER,6,6,32.5
банить,и,подхватить,SAME,5,7,32.5
банить,и,потрясти,OTHER,4,10,32.5
банить,и,предоставлять,OTHER,8,8,32.5
банить,и,выбросить,SAME,4,5,32.4
банить,и,доложить,SAME,4,5,32.4
банить,и,скрыть,OTHER,3,7,32.4
банить,и,объясняться,OTHER,5,4,32.4
банить,и,отказать,OTHER,4,6,32.3
банить,и,разбираться,OTHER,6,5,32.3
банить,и,обидеться,OTHER,4,5,32.3
банить,и,повесить,SAME,3,5,32.3
банить,и,посетить,SAME,3,7,32.3
банить,и,замолчать,OTHER,4,6,32.2
банить,и,окружать,OTHER,4,6,32.2
банить,и,успевать,OTHER,3,6,32.2
банить,и,двинуться,OTHER,4,6,32.2
банить,и,подчеркивать,OTHER,7,5,32.1
банить,и,обрести,OTHER,5,9,32.1
банить,и,переводить,SAME,5,7,32
банить,и,храниться,SAME,4,5,32
банить,и,полезть,OTHER,2,4,32
банить,и,вырваться,OTHER,5,7,31.8
банить,и,заинтересовать,OTHER,8,10,31.8
банить,и,помешать,OTHER,2,4,31.8
банить,и,ценить,SAME,1,6,31.8
банить,и,издать,OTHER,3,2,31.8
банить,и,сравнить,SAME,3,3,31.7
банить,и,тащить,SAME,2,2,31.6
банить,и,совпадать,OTHER,4,6,31.5
банить,и,пообещать,OTHER,3,6,31.4
банить,и,благодарить,SAME,6,7,31.4
банить,и,направиться,SAME,6,6,31.4
банить,и,развернуть,OTHER,5,6,31.4
банить,и,прозвучать,OTHER,5,8,31.3
банить,и,соглашаться,OTHER,7,8,31.3
банить,и,доставать,OTHER,5,6,31.2
банить,и,зарегистрировать,OTHER,12,12,31.2
банить,и,оглядываться,OTHER,8,3,31.2
банить,и,опасаться,OTHER,4,3,31.2
банить,и,сменить,SAME,2,10,31.2
банить,и,обмануть,OTHER,2,6,31.2
банить,и,обнять,OTHER,2,3,31.2
банить,и,рассуждать,OTHER,5,7,31.1
банить,и,украсть,OTHER,4,5,31.1
банить,и,ошибиться,SAME,5,5,31
банить,и,повысить,SAME,3,6,31
банить,и,поручить,SAME,3,5,31
банить,и,заявлять,OTHER,4,5,31
банить,и,заполнить,SAME,3,4,30.9
банить,и,опуститься,SAME,5,7,30.9
банить,и,развести,OTHER,5,6,30.9
банить,и,заплакать,OTHER,4,6,30.8
банить,и,засыпать,OTHER,4,5,30.8
банить,и,преодолеть,OTHER,4,5,30.8
банить,и,заслужить,SAME,5,8,30.8
банить,и,трудиться,SAME,5,6,30.8
банить,и,пожалеть,OTHER,3,5,30.7
банить,и,лечить,SAME,2,3,30.6
банить,и,зарабатывать,OTHER,7,5,30.5
банить,и,предусматривать,OTHER,9,8,30.5
банить,и,охватить,SAME,4,4,30.5
банить,и,валяться,OTHER,4,11,30.5
банить,и,выражаться,OTHER,6,7,30.4
банить,и,сломать,OTHER,2,5,30.4
банить,и,обидеть,OTHER,2,4,30.4
банить,и,доходить,SAME,4,5,30.4
банить,и,обойти,OTHER,4,5,30.4
банить,и,даваться,OTHER,4,5,30.3
банить,и,прощать,OTHER,2,5,30.3
банить,и,вытянуть,OTHER,3,8,30.3
банить,и,отвернуться,OTHER,6,5,30.3
банить,и,рухнуть,OTHER,2,4,30.3
банить,и,свернуть,OTHER,3,5,30.3
банить,и,стесняться,OTHER,5,7,30.3
банить,и,возражать,OTHER,5,6,30.2
банить,и,пробормотать,OTHER,6,8,30.2
банить,и,осветить,SAME,4,5,30.2
банить,и,приступить,SAME,5,7,30.2
банить,и,выделяться,OTHER,6,9,30.2
банить,и,проиграть,OTHER,3,5,30.1
банить,и,длиться,SAME,4,5,30.1
банить,и,изложить,SAME,4,5,30.1
банить,и,обозначить,SAME,4,5,30.1
банить,и,полюбить,SAME,3,6,30.1
банить,и,распахнуть,OTHER,4,6,30.1
банить,и,провожать,OTHER,4,7,30
банить,и,реагировать,OTHER,6,7,30
банить,и,рисковать,OTHER,5,7,30
банить,и,устроиться,SAME,6,7,30
банить,и,увеличиться,SAME,7,8,29.9
банить,и,кончить,SAME,2,3,29.8
банить,и,столкнуться,OTHER,6,8,29.8
банить,и,свести,OTHER,5,3,29.7
банить,и,заснуть,OTHER,2,5,29.7
банить,и,сбить,OTHER,3,9,29.6
банить,и,отправляться,OTHER,7,3,29.6
банить,и,кончаться,OTHER,4,6,29.5
банить,и,нарушать,OTHER,4,5,29.5
банить,и,выпасть,OTHER,3,5,29.4
банить,и,добиваться,OTHER,5,7,29.4
банить,и,предупреждать,OTHER,8,11,29.4
банить,и,прервать,OTHER,3,6,29.4
банить,и,счесть,OTHER,3,4,29.4
банить,и,призывать,OTHER,4,2,29.3
банить,и,полететь,OTHER,3,6,29.3
банить,и,варить,SAME,2,7,29.3
банить,и,выбраться,OTHER,5,7,29.2
банить,и,выделять,OTHER,4,6,29.2
банить,и,расстрелять,OTHER,6,8,29.2
